Id,IsDeleted,CaseNumber,ContactId,AccountId,AssetId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Origin,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,LastViewedDate,LastReferencedDate,Employee_ID__c,Member_ID__c,Passport_ID__c,SSN__c
5001g000009TXIEAA4,,00014258,0031g00000iE9O5AAK,0011g00000nAbtFAAS,,,,,,,Enrollment,Closed,Enrollment,Phone,Status of enrollment,Medium,I have an enrollment question related to my account.,1,2016-02-05T23:06:57.000+0000,,0051g000004BvFfAAK,2016-01-14T23:06:57.000+0000,0051g000004BvFfAAK,2016-02-05T23:06:57.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:08.000+0000,(555) 261-7374,(555) 990-4846,gina.gove@example.com,,,,000888020039,000966826077,000728096285,000-35-2419
5001g000009TXIFAA4,,00014259,0031g00000iE9O6AAK,0011g00000nAbtGAAS,,,,,,,Cancellation,Closed,Cancellation,Web,Please cancel my policy,Low,I need to cancel our account.,1,2015-10-24T22:55:13.000+0000,,0051g000004BvFfAAK,2015-09-28T22:55:13.000+0000,0051g000004BvFfAAK,2015-10-24T22:55:13.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:08.000+0000,(555) 656-2070,(555) 903-5494,karyn.rainwaters@example.com,,,,000992335061,000875333422,000505760496,000-19-6300
5001g000009TXIGAA4,,00014260,0031g00000iE9O6AAK,0011g00000nAbtGAAS,,,,,,,Support,Closed,Support,Phone,Question about warning message,Medium,I have a service question and would like some assistance.,1,2001-11-27T18:40:55.000+0000,,0051g000004BvFfAAK,2001-11-25T18:40:55.000+0000,0051g000004BvFfAAK,2001-11-27T18:40:55.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:08.000+0000,(555) 656-2070,(555) 903-5494,karyn.rainwaters@example.com,,,,000992335061,000875333422,000505760496,000-19-6300
5001g000009TXIHAA4,,00014261,0031g00000iE9O6AAK,0011g00000nAbtGAAS,,,,,,,Other,Closed,Other,Phone,Need assistance,Medium,I need some general assistance related to our account.,1,2015-09-13T19:03:19.000+0000,,0051g000004BvFfAAK,2015-09-11T19:03:19.000+0000,0051g000004BvFfAAK,2015-09-13T19:03:19.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:08.000+0000,(555) 656-2070,(555) 903-5494,karyn.rainwaters@example.com,,,,000992335061,000875333422,000505760496,000-19-6300
5001g000009TXMxAAO,,00014551,0031g00000iE9PgAAK,0011g00000nAbtcAAC,,,,,,,Claim,Closed,Claim,Phone,Status of claim,Low,I have claims question related to my account.,1,2011-11-29T21:21:43.000+0000,,0051g000004BvFfAAK,2011-11-02T21:21:43.000+0000,0051g000004BvFfAAK,2011-11-29T21:21:43.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 353-7274,(555) 378-6457,enola.malcolm@example.com,,,,000318377575,000656997715,000118846971,000-50-3863
5001g000009TXMyAAO,,00014552,0031g00000iE9PhAAK,0011g00000nAbtcAAC,,,,,,,Billing,Closed,Billing,Email,Order question,Low,I have a billing question related to my account.,1,2018-03-02T22:18:48.000+0000,,0051g000004BvFfAAK,2018-02-27T22:18:48.000+0000,0051g000004BvFfAAK,2018-03-02T22:18:48.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 709-5949,(555) 571-3271,katherina.tilotta@example.com,,,,000241368832,000428950116,000400348602,000-73-5757
5001g000009TXMzAAO,,00014553,0031g00000iE9PhAAK,0011g00000nAbtcAAC,,,,,,,Support,Closed,Support,Email,Configuration problem,Low,I have a service question and would like some assistance.,1,2020-02-25T14:58:31.000+0000,,0051g000004BvFfAAK,2020-02-01T14:58:31.000+0000,0051g000004BvFfAAK,2020-02-25T14:58:31.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 709-5949,(555) 571-3271,katherina.tilotta@example.com,,,,000241368832,000428950116,000400348602,000-73-5757
5001g000009TXN0AAO,,00014554,0031g00000iE9PiAAK,0011g00000nAbtcAAC,,,,,,,Cancellation,Closed,Cancellation,Email,Please cancel my service,Medium,I need to cancel our account.,1,2010-03-07T01:28:52.000+0000,,0051g000004BvFfAAK,2010-02-14T01:28:52.000+0000,0051g000004BvFfAAK,2010-03-07T01:28:52.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 395-5590,(555) 815-6908,gilda.nuesca@example.com,,,,000177702347,000428164046,000558219254,000-79-6538
5001g000009TXN1AAO,,00014555,0031g00000iE9PiAAK,0011g00000nAbtcAAC,,,,,,,Claim,Closed,Claim,Phone,Need copy of my claim,Medium,I have claims question related to my account.,1,2013-07-02T02:19:57.000+0000,,0051g000004BvFfAAK,2013-06-22T02:19:57.000+0000,0051g000004BvFfAAK,2013-07-02T02:19:57.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 395-5590,(555) 815-6908,gilda.nuesca@example.com,,,,000177702347,000428164046,000558219254,000-79-6538
5001g000009TXN2AAO,,00014556,0031g00000iE9PjAAK,0011g00000nAbtcAAC,,,,,,,Cancellation,Closed,Cancellation,Phone,Service cancellation,Medium,I need to cancel our account.,1,2015-07-28T02:12:56.000+0000,,0051g000004BvFfAAK,2015-07-20T02:12:56.000+0000,0051g000004BvFfAAK,2015-07-28T02:12:56.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 706-5027,(555) 133-6062,catharine.christan@example.com,,,,000469457914,000573200323,000649637010,000-97-9470
5001g000009TXN3AAO,,00014557,0031g00000iE9PkAAK,0011g00000nAbtcAAC,,,,,,,Cancellation,Closed,Cancellation,Email,Please cancel my policy,Low,I need to cancel our account.,1,2017-06-18T19:27:16.000+0000,,0051g000004BvFfAAK,2017-05-25T19:27:16.000+0000,0051g000004BvFfAAK,2017-06-18T19:27:16.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 289-9881,(555) 458-8667,carlie.wilmont@example.com,,,,000985115959,000123725285,000616100444,000-56-3577
5001g000009TXN4AAO,,00014558,0031g00000iE9PlAAK,0011g00000nAbtcAAC,,,,,,,Support,Closed,Support,Phone,Need help with usage,Low,I have a service question and would like some assistance.,1,2019-04-25T15:47:36.000+0000,,0051g000004BvFfAAK,2019-04-01T15:47:36.000+0000,0051g000004BvFfAAK,2019-04-25T15:47:36.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 339-7746,(555) 416-8437,hana.fairman@example.com,,,,000853807079,000706774230,000484102309,000-18-7993
5001g000009TXN5AAO,,00014559,0031g00000iE9PlAAK,0011g00000nAbtcAAC,,,,,,,Claim,Closed,Claim,Email,Need copy of my claim,Medium,I have claims question related to my account.,1,2011-12-17T02:51:16.000+0000,,0051g000004BvFfAAK,2011-12-08T02:51:16.000+0000,0051g000004BvFfAAK,2011-12-17T02:51:16.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 339-7746,(555) 416-8437,hana.fairman@example.com,,,,000853807079,000706774230,000484102309,000-18-7993
5001g000009TXN6AAO,,00014560,0031g00000iE9PmAAK,0011g00000nAbtdAAC,,,,,,,Enrollment,Closed,Enrollment,Phone,Enrollment dates,Medium,I have an enrollment question related to my account.,1,2016-06-02T16:46:17.000+0000,,0051g000004BvFfAAK,2016-05-31T16:46:17.000+0000,0051g000004BvFfAAK,2016-06-02T16:46:17.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 753-8379,(555) 830-8025,angelia.kepke@example.com,,,,000434868208,000556782313,000665641268,000-66-4016
5001g000009TXN7AAO,,00014561,0031g00000iE9PmAAK,0011g00000nAbtdAAC,,,,,,,Enrollment,Closed,Enrollment,Phone,Status of enrollment,High,I have an enrollment question related to my account.,1,2018-06-25T19:34:05.000+0000,,0051g000004BvFfAAK,2018-06-01T19:34:05.000+0000,0051g000004BvFfAAK,2018-06-25T19:34:05.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 753-8379,(555) 830-8025,angelia.kepke@example.com,,,,000434868208,000556782313,000665641268,000-66-4016
5001g000009TXN8AAO,,00014562,0031g00000iE9PmAAK,0011g00000nAbtdAAC,,,,,,,Enrollment,Closed,Enrollment,Web,Enrollment question,High,I have an enrollment question related to my account.,1,2015-05-28T21:24:15.000+0000,,0051g000004BvFfAAK,2015-05-26T21:24:15.000+0000,0051g000004BvFfAAK,2015-05-28T21:24:15.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 753-8379,(555) 830-8025,angelia.kepke@example.com,,,,000434868208,000556782313,000665641268,000-66-4016
5001g000009TXN9AAO,,00014563,0031g00000iE9PmAAK,0011g00000nAbtdAAC,,,,,,,Support,Closed,Support,Email,Need help with warning message,Medium,I have a service question and would like some assistance.,1,2018-04-12T01:45:28.000+0000,,0051g000004BvFfAAK,2018-03-28T01:45:28.000+0000,0051g000004BvFfAAK,2018-04-12T01:45:28.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 753-8379,(555) 830-8025,angelia.kepke@example.com,,,,000434868208,000556782313,000665641268,000-66-4016
5001g000009TXNAAA4,,00014564,0031g00000iE9PmAAK,0011g00000nAbtdAAC,,,,,,,Enrollment,Closed,Enrollment,Email,Enrollment dates,Medium,I have an enrollment question related to my account.,1,2009-09-12T20:37:48.000+0000,,0051g000004BvFfAAK,2009-08-31T20:37:48.000+0000,0051g000004BvFfAAK,2009-09-12T20:37:48.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 753-8379,(555) 830-8025,angelia.kepke@example.com,,,,000434868208,000556782313,000665641268,000-66-4016
5001g000009TXNBAA4,,00014565,0031g00000iE9PnAAK,0011g00000nAbtdAAC,,,,,,,Claim,Closed,Claim,Web,Need copy of my claim,Medium,I have claims question related to my account.,1,2014-06-16T17:01:45.000+0000,,0051g000004BvFfAAK,2014-05-19T17:01:45.000+0000,0051g000004BvFfAAK,2014-06-16T17:01:45.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 543-9583,(555) 186-4140,danna.kruczek@example.com,,,,000512620347,000602782012,000122649354,000-52-9506
5001g000009TXNCAA4,,00014566,0031g00000iE9PnAAK,0011g00000nAbtdAAC,,,,,,,Enrollment,Closed,Enrollment,Phone,Need to enroll,Medium,I have an enrollment question related to my account.,1,2020-04-14T18:14:39.000+0000,,0051g000004BvFfAAK,2020-03-21T18:14:39.000+0000,0051g000004BvFfAAK,2020-04-14T18:14:39.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 543-9583,(555) 186-4140,danna.kruczek@example.com,,,,000512620347,000602782012,000122649354,000-52-9506
5001g000009TXNDAA4,,00014567,0031g00000iE9PnAAK,0011g00000nAbtdAAC,,,,,,,Support,New,Support,Phone,Configuration problem,Medium,I have a service question and would like some assistance.,,,,0051g000004BvFfAAK,2020-04-29T18:16:41.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 543-9583,(555) 186-4140,danna.kruczek@example.com,,,,000512620347,000602782012,000122649354,000-52-9506
5001g000009TXNEAA4,,00014568,0031g00000iE9PoAAK,0011g00000nAbtdAAC,,,,,,,Cancellation,Closed,Cancellation,Web,Cancel my subscription,Medium,I need to cancel our account.,1,2010-06-04T18:46:38.000+0000,,0051g000004BvFfAAK,2010-05-13T18:46:38.000+0000,0051g000004BvFfAAK,2010-06-04T18:46:38.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 799-9428,(555) 960-1309,dorthea.polselli@example.com,,,,000443584905,000361966353,000978583699,000-79-6785
5001g000009TXNFAA4,,00014569,0031g00000iE9PoAAK,0011g00000nAbtdAAC,,,,,,,Cancellation,Closed,Cancellation,Email,Please cancel my service,Medium,I need to cancel our account.,1,2018-09-25T21:22:56.000+0000,,0051g000004BvFfAAK,2018-09-06T21:22:56.000+0000,0051g000004BvFfAAK,2018-09-25T21:22:56.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 799-9428,(555) 960-1309,dorthea.polselli@example.com,,,,000443584905,000361966353,000978583699,000-79-6785
5001g000009TXNGAA4,,00014570,0031g00000iE9PoAAK,0011g00000nAbtdAAC,,,,,,,Claim,Closed,Claim,Phone,Status of claim,Medium,I have claims question related to my account.,1,2005-09-10T19:25:30.000+0000,,0051g000004BvFfAAK,2005-08-27T19:25:30.000+0000,0051g000004BvFfAAK,2005-09-10T19:25:30.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:21.000+0000,(555) 799-9428,(555) 960-1309,dorthea.polselli@example.com,,,,000443584905,000361966353,000978583699,000-79-6785
5001g000009TXRwAAO,,00014860,0031g00000iE9RNAA0,0011g00000nAbtyAAC,,,,,,,Support,Closed,Support,Phone,Question about warning message,Medium,I have a service question and would like some assistance.,1,2012-07-02T20:42:32.000+0000,,0051g000004BvFfAAK,2012-06-28T20:42:32.000+0000,0051g000004BvFfAAK,2012-07-02T20:42:32.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 415-2020,(555) 229-6944,neomi.vredenburg@example.com,,,,000928521987,000190194415,000887606950,000-96-4074
5001g000009TXRxAAO,,00014861,0031g00000iE9RNAA0,0011g00000nAbtyAAC,,,,,,,Cancellation,Closed,Cancellation,Web,Please cancel my contract,Low,I need to cancel our account.,1,2018-01-03T20:11:25.000+0000,,0051g000004BvFfAAK,2017-12-24T20:11:25.000+0000,0051g000004BvFfAAK,2018-01-03T20:11:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 415-2020,(555) 229-6944,neomi.vredenburg@example.com,,,,000928521987,000190194415,000887606950,000-96-4074
5001g000009TXRyAAO,,00014862,0031g00000iE9RNAA0,0011g00000nAbtyAAC,,,,,,,Enrollment,Closed,Enrollment,Email,Status of enrollment,Low,I have an enrollment question related to my account.,1,2020-02-06T22:45:56.000+0000,,0051g000004BvFfAAK,2020-01-14T22:45:56.000+0000,0051g000004BvFfAAK,2020-02-06T22:45:56.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 415-2020,(555) 229-6944,neomi.vredenburg@example.com,,,,000928521987,000190194415,000887606950,000-96-4074
5001g000009TXRzAAO,,00014863,0031g00000iE9RNAA0,0011g00000nAbtyAAC,,,,,,,Billing,Closed,Billing,Phone,Questions about my contract,Low,I have a billing question related to my account.,1,2012-08-21T00:22:09.000+0000,,0051g000004BvFfAAK,2012-07-24T00:22:09.000+0000,0051g000004BvFfAAK,2012-08-21T00:22:09.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 415-2020,(555) 229-6944,neomi.vredenburg@example.com,,,,000928521987,000190194415,000887606950,000-96-4074
5001g000009TXS0AAO,,00014864,0031g00000iE9ROAA0,0011g00000nAbtyAAC,,,,,,,Claim,Closed,Claim,Phone,Question about my claim,Medium,I have claims question related to my account.,1,2012-12-08T23:50:17.000+0000,,0051g000004BvFfAAK,2012-11-22T23:50:17.000+0000,0051g000004BvFfAAK,2012-12-08T23:50:17.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 386-3394,(555) 956-9347,german.korbin@example.com,,,,000440391047,000750160580,000687463694,000-29-3566
5001g000009TXS1AAO,,00014865,0031g00000iE9ROAA0,0011g00000nAbtyAAC,,,,,,,Cancellation,Closed,Cancellation,Phone,Cancel my service,Low,I need to cancel our account.,1,2015-07-29T17:39:58.000+0000,,0051g000004BvFfAAK,2015-06-30T17:39:58.000+0000,0051g000004BvFfAAK,2015-07-29T17:39:58.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 386-3394,(555) 956-9347,german.korbin@example.com,,,,000440391047,000750160580,000687463694,000-29-3566
5001g000009TXS2AAO,,00014866,0031g00000iE9ROAA0,0011g00000nAbtyAAC,,,,,,,Support,Closed,Support,Phone,Usage question,High,I have a service question and would like some assistance.,1,2017-10-13T17:11:16.000+0000,,0051g000004BvFfAAK,2017-10-04T17:11:16.000+0000,0051g000004BvFfAAK,2017-10-13T17:11:16.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 386-3394,(555) 956-9347,german.korbin@example.com,,,,000440391047,000750160580,000687463694,000-29-3566
5001g000009TXS3AAO,,00014867,0031g00000iE9ROAA0,0011g00000nAbtyAAC,,,,,,,Billing,Closed,Billing,Email,Need help with my subscription,Low,I have a billing question related to my account.,1,2020-04-17T02:25:59.000+0000,,0051g000004BvFfAAK,2020-03-19T02:25:59.000+0000,0051g000004BvFfAAK,2020-04-17T02:25:59.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 386-3394,(555) 956-9347,german.korbin@example.com,,,,000440391047,000750160580,000687463694,000-29-3566
5001g000009TXS4AAO,,00014868,0031g00000iE9RPAA0,0011g00000nAbtyAAC,,,,,,,Claim,Closed,Claim,Email,Need copy of my claim,Medium,I have claims question related to my account.,1,2015-07-31T20:34:27.000+0000,,0051g000004BvFfAAK,2015-07-07T20:34:27.000+0000,0051g000004BvFfAAK,2015-07-31T20:34:27.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 752-6847,(555) 377-3594,aletha.trad@example.com,,,,000547539298,000690077715,000601760146,000-62-9393
5001g000009TXS5AAO,,00014869,0031g00000iE9RPAA0,0011g00000nAbtyAAC,,,,,,,Claim,Closed,Claim,Web,Need copy of my claim,Medium,I have claims question related to my account.,1,2017-09-04T14:54:13.000+0000,,0051g000004BvFfAAK,2017-08-16T14:54:13.000+0000,0051g000004BvFfAAK,2017-09-04T14:54:13.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 752-6847,(555) 377-3594,aletha.trad@example.com,,,,000547539298,000690077715,000601760146,000-62-9393
5001g000009TXS6AAO,,00014870,0031g00000iE9RPAA0,0011g00000nAbtyAAC,,,,,,,Billing,Closed,Billing,Web,My policy,Medium,I have a billing question related to my account.,1,2016-02-23T01:24:44.000+0000,,0051g000004BvFfAAK,2016-02-16T01:24:44.000+0000,0051g000004BvFfAAK,2016-02-23T01:24:44.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 752-6847,(555) 377-3594,aletha.trad@example.com,,,,000547539298,000690077715,000601760146,000-62-9393
5001g000009TXS7AAO,,00014871,0031g00000iE9RPAA0,0011g00000nAbtyAAC,,,,,,,Claim,Closed,Claim,Email,Status of claim,Medium,I have claims question related to my account.,1,2017-03-19T15:16:44.000+0000,,0051g000004BvFfAAK,2017-02-20T15:16:44.000+0000,0051g000004BvFfAAK,2017-03-19T15:16:44.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 752-6847,(555) 377-3594,aletha.trad@example.com,,,,000547539298,000690077715,000601760146,000-62-9393
5001g000009TXS8AAO,,00014872,0031g00000iE9RQAA0,0011g00000nAbtzAAC,,,,,,,Cancellation,Closed,Cancellation,Phone,Need to cancel my service,Medium,I need to cancel our account.,1,2004-01-20T02:19:41.000+0000,,0051g000004BvFfAAK,2003-12-22T02:19:41.000+0000,0051g000004BvFfAAK,2004-01-20T02:19:41.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 486-7760,(555) 222-7499,madelyn.rusak@example.com,,,,000943055615,000762126915,000644450779,000-36-5631
5001g000009TXS9AAO,,00014873,0031g00000iE9RQAA0,0011g00000nAbtzAAC,,,,,,,Enrollment,Closed,Enrollment,Email,Status of enrollment,Medium,I have an enrollment question related to my account.,1,2019-02-03T17:12:03.000+0000,,0051g000004BvFfAAK,2019-01-18T17:12:03.000+0000,0051g000004BvFfAAK,2019-02-03T17:12:03.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 486-7760,(555) 222-7499,madelyn.rusak@example.com,,,,000943055615,000762126915,000644450779,000-36-5631
5001g000009TXSAAA4,,00014874,0031g00000iE9RQAA0,0011g00000nAbtzAAC,,,,,,,Claim,Closed,Claim,Phone,Status of claim,Medium,I have claims question related to my account.,1,2007-09-18T21:31:29.000+0000,,0051g000004BvFfAAK,2007-08-24T21:31:29.000+0000,0051g000004BvFfAAK,2007-09-18T21:31:29.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 486-7760,(555) 222-7499,madelyn.rusak@example.com,,,,000943055615,000762126915,000644450779,000-36-5631
5001g000009TXSBAA4,,00014875,0031g00000iE9RQAA0,0011g00000nAbtzAAC,,,,,,,Enrollment,Closed,Enrollment,Phone,Status of enrollment,Medium,I have an enrollment question related to my account.,1,2007-05-12T23:37:47.000+0000,,0051g000004BvFfAAK,2007-04-25T23:37:47.000+0000,0051g000004BvFfAAK,2007-05-12T23:37:47.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 486-7760,(555) 222-7499,madelyn.rusak@example.com,,,,000943055615,000762126915,000644450779,000-36-5631
5001g000009TXSCAA4,,00014876,0031g00000iE9RRAA0,0011g00000nAbtzAAC,,,,,,,Enrollment,Closed,Enrollment,Phone,Enrollment dates,Low,I have an enrollment question related to my account.,1,2013-11-19T01:42:54.000+0000,,0051g000004BvFfAAK,2013-10-25T01:42:54.000+0000,0051g000004BvFfAAK,2013-11-19T01:42:54.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 217-8183,(555) 780-3597,latesha.baell@example.com,,,,000852918693,000821361667,000680836885,000-60-8143
5001g000009TXSDAA4,,00014877,0031g00000iE9RRAA0,0011g00000nAbtzAAC,,,,,,,Claim,Closed,Claim,Phone,Need copy of my claim,High,I have claims question related to my account.,1,2014-04-08T23:49:46.000+0000,,0051g000004BvFfAAK,2014-04-06T23:49:46.000+0000,0051g000004BvFfAAK,2014-04-08T23:49:46.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 217-8183,(555) 780-3597,latesha.baell@example.com,,,,000852918693,000821361667,000680836885,000-60-8143
5001g000009TXSEAA4,,00014878,0031g00000iE9RRAA0,0011g00000nAbtzAAC,,,,,,,Enrollment,Closed,Enrollment,Web,Question about enrollment process,Medium,I have an enrollment question related to my account.,1,2019-08-04T20:54:13.000+0000,,0051g000004BvFfAAK,2019-07-06T20:54:13.000+0000,0051g000004BvFfAAK,2019-08-04T20:54:13.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:24.000+0000,(555) 217-8183,(555) 780-3597,latesha.baell@example.com,,,,000852918693,000821361667,000680836885,000-60-8143
5001g000009TXWxAAO,,00015171,0031g00000iE9T1AAK,0011g00000nAbuLAAS,,,,,,,Support,Closed,Support,Web,Need help with error message,Medium,I have a service question and would like some assistance.,1,2017-07-22T21:49:57.000+0000,,0051g000004BvFfAAK,2017-06-23T21:49:57.000+0000,0051g000004BvFfAAK,2017-07-22T21:49:57.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:26.000+0000,(555) 708-3818,(555) 555-8705,cristal.vogt@example.com,,,,000185443420,000673742023,000210208861,000-31-6345
5001g000009TXWyAAO,,00015172,0031g00000iE9T1AAK,0011g00000nAbuLAAS,,,,,,,Billing,Closed,Billing,Phone,Need help with my order,Medium,I have a billing question related to my account.,1,2019-03-21T00:43:33.000+0000,,0051g000004BvFfAAK,2019-03-02T00:43:33.000+0000,0051g000004BvFfAAK,2019-03-21T00:43:33.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:26.000+0000,(555) 708-3818,(555) 555-8705,cristal.vogt@example.com,,,,000185443420,000673742023,000210208861,000-31-6345
